,companyId,companyName,description,companyType,employeesCount,timestamp,ICP-conform
2368,41032,Norwegian Seafood Council,"The Norwegian Seafood Council works with the Norwegian fisheries and aquaculture industries to develop markets for Norwegian seafood through local market intelligence, market development and reputational risk management. The Seafood Council is headquartered in Tromsø and maintains local offices in thirteen of Norway's most important international markets. The Norwegian seafood industry finances the activities of the Norwegian Seafood Council via a tariff on all Norwegian seafood exports. The Norwegian Seafood Council is a public company owned by the Ministry of Trade, Industry and Fisheries.",Food & Beverages,51-200 employees,2022-03-18T10:03:27.610Z,False
2369,1125254,Fashion & Art Magazine,,Apparel & Fashion,1-10 employees,2022-03-18T10:03:27.610Z,False
2370,659476,Bergans Fritid AS,"Bergans of Norway is a leading provider and developer of outdoor equipment and technical clothing. We have a wide range of clothing for expeditions, outdoor, hunting, mountaineering, skiing and lifestyle. We also manufacture tents, sleeping mats, sleeping bags, backpacks and Ally folding canoes. We are a major supplier to large and small expeditions around the world.

Bergans of Norway has been driven by dedicated and passionate outdoor enthusiasts for over a century. We introduced and patented the backpack as we know it today, an invention famous polar explorers such as Amundsen and Scott recognized and used on their expeditions. No other manufacturer of outdoor equipment can match our experience in polar exploration – or our ambition to share this legacy with today’s adventurers. Founded in 1908, Bergans has played a major role in Norwegian outdoor life for more than a century.",Sporting Goods,201-500 employees,2022-03-18T10:03:27.610Z,True
2371,221210,Arcus ASA,"Arcus is a leading Nordic branded consumer goods company with a range of iconic Arcus spirits brands and a broad wine portfolio. Arcus is the world’s largest producer of aquavit.

Vectura, a wholly owned company, supplies complete logistics solutions for the beverage industry and is closely integrated in Arcus'​ production.

Arcus was spun off from the Norwegian state monopoly, Vinmonopolet, in 1996 and since then has grown from a local company to an international group with the Nordic region as its home market. The Group also exports a significant volume of spirits to markets outside of the Nordic region, the most important of which is Germany.

Arcus is listed on Oslo Børs.",Wine and Spirits,201-500 employees,2022-03-18T10:03:27.611Z,True
2372,9301827,Vestre,"Vestre is a leading manufacturer of furniture for towns and cities, parks and outdoor public spaces. We have been involved in creating social and democratic meeting places for millions of people for 70 years. Vestre collaborates with well-known Scandinavian designers and has received many design awards. Vestre’s products are manufactured in Norway and Sweden from top-class materials to a consistently high standard, ensuring a long lifespan. Vestre is a family-owned company and is now being managed by the third generation of the family. Our head office is located in Oslo, Norway.",Furniture,11-50 employees,2022-03-18T10:03:27.611Z,False
2373,3143133,Granberg,"Granberg® is a Scandinavian leading manufacturer of protective gloves for various industries, healthcare and retail markets. With a product portfolio of more than 220 different types of protective gloves Granberg group offers cost-effective and relevant solutions for hand protection: cut-resistant, chemical–resistant, vibration absorbing, water- and cold-resistant, extreme-fit assembly, disposable and other special protective gloves. The Granberg® brand of safety gloves is well known within the oil & gas industry, food processing and fisheries, assembly and construction industries, healthcare and retail. With more than 55 years' experience, Granberg group is constantly implementing new technologies. The European market is served from our Swedish subsidiary Granberg Sverige AB. The Middle East market is served from our United Arab Emirates office Granberg Middle East FZC. We offer great solutions for hand protection: safety, durability and efficiency. We are ready to assist you in choosing correct hand protection. Contact us at post@granberg.no.",Textiles,11-50 employees,2022-03-18T10:03:27.611Z,True
2374,1304099,Wenaas Workwear AS,"Wenaas - Ekspert på å beskytte folk i arbeid.

Wenaas har helt siden 1950-tallet arbeidet for å skape en trygg og komfortabel arbeidsdag for norske industriarbeidere. Vi var en av de første som startet med utvikling og produksjon av arbeidstøy i Norge. 

Siden den gang har vi gått fra å være en liten norsk produsent av arbeidstøy til en markedsledende internasjonal leverandør av topp-til-tå sikkerhetsløsninger. Vår misjon er å beskytte folk i arbeid med all vår kompetanse. Fordi vi vet at våre produkter kan bety forskjellen mellom liv og død gjør vi ingen kompromisser i vår produktutvikling – brukerens sikkerhet er alltid vår høyeste prioritet. Våre brukere kan derfor konsentrere seg om å utføre arbeidet sitt – trygt og komfortabelt.",Textiles,51-200 employees,2022-03-18T10:03:27.611Z,False
2375,2949887,Devold of Norway,"Devold of Norway AS is an independent company with a long and proud history. We have produced high-quality wool clothing since 1853, and we are thereby the oldest manufacturer of knitted garments in Norway. Our aim is the same today as when Ole Andreas Devold founded the company 160 years ago: to create comfortable, high-quality clothing that protects people against the elements.

Devold of Norway serves two different markets, offering sports & leisure wear and protective work wear. Our goal is to maintain our renowned product quality, which is the result of a long tradition of craftsmanship combined with the best available technology, while continuing to develop new functional garments of appealing design.
 
Devold® sports and leisure wear comprises a wide range of comfortable wool underwear, socks, headwear, various types of mid-layer garments and knitted sweaters.
 
Within protective clothing we supply underwear, mid-layer garments, socks and accessories. All designed to protect users against cold, heat and flames.",Textiles,11-50 employees,2022-03-18T10:03:27.611Z,True
2376,96262,VOSS Water,,Food & Beverages,51-200 employees,2022-03-18T10:03:27.611Z,True
2377,15080471,FJONG,"FJONG is transforming the word’s second most polluting industry by introducing a convenient way to rent and share clothes. We reinvent the way people consume by introducing clothing rental and subscription from our shared wardrobe. We recently set the double Norwegian record in crowdfunding (highest amount raised and highest female investor share) and are now about to expand internationally and step up the game further. If you want to change how clothes are consumed, join us!",Apparel & Fashion,11-50 employees,2022-03-18T10:03:27.611Z,True
2378,5192219,Trimtex Sport,"We have Scandinavia's largest and best range of technical clothing for teams, clubs, federations and companies. Trimtex has delivered profile clothing and special design for over 40 years.
Through quality, accuracy, creativity and price focus, we've delivered to thousands of clubs and companies. Customer satisfaction is always the main focus through all stages of the process. Let us help you with your unique design, we promise you will not be disappointed.

It's easy to order, pay and get the goods delivered. You do not have to be many! We deliver down to 5 products per product. If you are many, we will be happy to do that for you too. We set up your own online store in which we offer payment by card, invoice or PayPal. The goods can be delivered together or to the individual member / employee. We find the perfect solution for you - at no additional cost. We are not only concerned about the quality of our clothes, we also know that the shopping experience is about the entire journey you have with us.
",Sporting Goods,11-50 employees,2022-03-18T10:03:27.611Z,True
2379,2032140,Moods of Norway,"""A smile is the coolest thing you can wear""​

In the creative cellars of the picturesque town of Stryn, Norway (population 6750), just over 10 years ago, two local designers Simen Staalnacke and Peder Børresen, after years of global travels, international studies and nights of sizzling cocktails, gave birth to a concept soon to be known, worn, and adored; the Norwegian fashion lifestyle brand “Moods of Norway”. Soon the duo met up with the third musketeer, Stefan Dahlkvist and drew their lines for the coming collections. 

As of this golden minute, Moods of Norway is presented in the most polished and happy stores around the world. 

Our main goal is to make “Happy Clothes for Happy People""​ around the world by blending our Norwegian heritage with vibrant colorful fashion


Welcome to Our Universe!",Apparel & Fashion,201-500 employees,2022-03-18T10:03:27.611Z,True
2380,29040329,Brav,"Brav is a major player in the sport and outdoor industry, and manages some of the most influential brands in the marketplace. 

We own and manage the Swix, Toko, Lundhags, Ulvang, Helsport and Hard Rocx brands. We also own and operate the digital platform skisporet.no. Our business is balanced across seasons and markets, with approximately 50% of our turnover originating from the Spring/Summer season and 50% from the Autumn/Winter season.

The mission of Brav is to improve our customers’ quality of life. Acting responsibly, we will do this by connecting and developing the best talents in the sport and outdoor industry – and support them to develop and produce the most innovative products and services.

We build our company and community upon our three values; teamwork, passion and courage. Our vision is to turn dreams into memories – for our customers, for our employees and for our owners.",Sporting Goods,201-500 employees,2022-03-18T10:03:27.611Z,False
2381,91871,Skala gruppen,"Skala utgjør Norges største og bredeste fagmiljø innen prosessteknologi og driftsstøtte til norsk matindustri. Vår jobb er å gjøre norsk matproduksjon mer bærekraftig, mer effektiv og mer konkurransedyktig.

Etterhvert som verden og matindustrien har utviklet seg, har vi bygget opp fagmiljøer som gjør oss til en erfaren og fremtidsrettet partner for spesielt matindustrien, men også til annen industri. Vår erfaring kombinerer vi med dedikert satsing på ny teknologi og løsninger.

Skala AS er morselskap og en del av et stort kunnskaps- og leveransemiljø til næringsmiddelrelatert industri gjennom eierskap i fire selskaper; Skala Maskon, Skala Robotech,  Skala Fabrikk og Forberg International. Skala Gruppen omsetter for 600 mill årlig og vi er totalt ca 200 motiverte ansatte. Vårt hovedkontor er på Helsfyr i Oslo og øvrige kontorer ligger i Stavanger, Drammen, Heimdal og Stjørdal. ",Food & Beverages,51-200 employees,2022-03-18T10:03:27.611Z,False
2382,2804139,Kingsland Equestrian,"Kingsland is a Norwegian brand which has, since its creation in 1999, grown to become one of the world's largest manufacturers of equestrian wear and horse gear.

Lin Kingsrød, the creator of the brand, herself comes from a family of top riders. Her vision was to make functional equestrian clothing with eye-appeal, by blending the elegance and sophistication of classic equestrian wear with up to date styling. Today, more than ten years later, Kingsland has more than 900 equestrian retailers in 25 countries and Lin Kingsrød is still the designer and creative director. 

Kingsland has a reputation for its subtle blend of classic equestrian and up to date styling. This combination, together with the use of top quality materials, has made Kingsland the favorite brand of many of the world's top riders. 

The increasing popularity of the brand has led to the development of a whole new range of products. Kingsland now presents four collections a year which, in addition to equestrian competition clothing, also include a wide range of quality casual wear.

Kingsland Breeches Concept and Kingsland Dressage are both sub-brands of Kingsland Equestrian.",Sporting Goods,11-50 employees,2022-03-18T10:03:27.611Z,True
2383,63207,Scandinavian Cosmetics AS,"Scandinavian Cosmetics is the leading cosmetics and beauty company in Norway. We are a distributor of more than 80 international brands within the cosmetic trade. The company represents many of the most important principals in the business and distributes a number of international brands like: IsaDora, Shiseido, Clarins, Guerlain, NARS, Versace and others. 

We have 90 years experience in brand building, sale and distribution. The company’s strategic focus is to be ""The Most Valuable Partner""​ within our business.  We have 110 employees and a turnover of NOK 500 million to the retail trade, equaling almost 1 billion in the consumer market.",Cosmetics,51-200 employees,2022-03-18T10:03:27.611Z,False
2384,401069,Stormberg AS,"Stormberg er Norges største sports- og turtøymerkevare målt i antall solgte produkter.

Helt fra oppstarten i 1998 har Stormberg vært opptatt av å ta et aktivt samfunnsansvar. 25 % av alle som rekrutteres er personer som normalt havner utenfor arbeidslivet, og Stormberg var den første sports- og tekstilgrossisten som ble tatt opp i Initiativ for etisk handel i 2002. I Stormberg jobber vi kontinuerlig med å redusere klima- og miljøbelastningen og 1% av omsetningen går til humanitære og samfunnsnyttige formål. 

De fleste av oss som jobber i Stormberg har en ting til felles - vi liker å være ute på små og store turer, fordi vi føler at naturopplevelser gir mye.

Før Stormberg kom på markedet, forundret det oss at godt sports- og turtøy måtte koste så mye. Kjøpte du dette, fikk du riktignok klær du kunne dra på ekspedisjon til Sydpolen i. Men vi skulle ikke dit. Vi ville bare ut på tur med venner eller familie, og ofte var det ikke lenger enn til et skogholt eller en strand rett i nærheten.

Det fantes noen billige merker, men de manglet praktiske løsninger og vi stolte ikke på at de ville gjøre nytten hvis det ble virkelig dårlig vær. Vi var sikre på at vi ikke var de eneste som savnet et alternativ til det dyre sports- og turtøyet. Derfor etablerte vi Stormberg i februar 1998, for å lage sports- og turtøy som skulle fungere godt, se bra ut og ha en fornuftig pris. Vi ville gjøre det lettere for hele familien å komme seg ut på tur. Steinar J. Olsen er Stormbergs gründer, og mannen som ga liv til konseptet.

Siden 1998 har vi hatt en god vekst i omsetning og antall medarbeidere, og den fantastiske mottakelsen Stormberg har fått over hele landet, viser at nordmenn ønsker funksjonelt sports- og turtøy til familievennlige priser.

Vi lover å fortsatt gjøre vårt beste for at det skal bli enklere og rimeligere for hele familien å komme ut på tur.",Retail,201-500 employees,2022-03-18T10:03:27.611Z,True
2385,2900032,Match for Fashion,"Match for Fashion is een werving & selectiebureau en richt zich exclusief op vacatures in de modebranche.
Of het nu gaat om een baan in de verkoop, inkoop, productie of design, alles is mogelijk. Zowel voor starters als
voor banen op managementniveau.

Wij bemiddelen op de onderstaande vakgebieden:
Inkoop
Productie
Productdevelopment
Design
Sales
Merchandisers
Office support
Cad Cam
Marketing
Retail
Logistiek

Omdat we graag willen dat zowel onze opdrachtgevers als de kandidaten die we voorstellen tevreden zijn,
vinden we een persoonlijke werkwijze erg belangrijk. We steken dan ook veel tijd in loopbaanbegeleiding van
onze kandidaten en zijn een professionele sparringpartner voor onze opdrachtgevers. Alleen op deze manier
kun je de juiste match for fashion maken!",Apparel & Fashion,1-10 employees,2022-03-18T10:03:27.611Z,False
2386,538667,Eplehuset AS,"I våre 22 butikker og på eplehuset.no får du et komplett tilbud av alt som har med Apple å gjøre - til deg selv eller bedriften. Vi er spesialister på Apple, og med kompetente medarbeidere og våre egne serviceverksted sikrer vi deg god hjelp om du skulle trenge det.

 Eplehuset er et helnorsk selskap med hovedkontor i Trondheim.",Retail,201-500 employees,2022-03-18T10:03:27.611Z,True
2387,28414585,Norcod AS,"The global market today is increasingly requesting stable deliveries of fresh cod and for the first time, farmed cod of a very high quality can be produced successfully to a large scale to meet these demands.Norcod aims to become the world’s leading producer of farmed cod produced to the highest sustainability standards.",Food Production,11-50 employees,2022-03-18T10:03:32.146Z,False
2388,3320991,Rift Labs,"Rift Labs provides cutting edge light-based solutions for a brighter, better world. We explore the optical spectrum to create amazing products loved by people, plants and planet.

At Rift Labs we are continuously looking for top talent to join us on our quest to conquer the spectrum of light.

We look for driven individuals who are motivated by achieving ambitious goals and who wants to make an active contribution to society as a whole, identifying with our core values:

◆ Explore, dare to dream big, be bold and challenge yourself and the world around you.
◆ Inspire, allow yourself to be inspired, it will in turn inspire others.
◆ Grow, never be satisfied with the status quo, improve yourself through dedication and effort over time.

We are a rapidly growing team of pioneers who are passionate about innovation and technology, always looking to be at the forefront of cutting-edge light-based solutions. Rift Labs has been developing LED and sensor-based solutions since 2010, and as part of our team we expect you to make an impact on where we’re heading next. We offer the opportunity for personal growth and a rewarding experience by joining a true pioneer within LED technology.

To learn more about Rift Labs, please visit riftlabs.com.",Consumer Electronics,11-50 employees,2022-03-18T10:03:32.147Z,False
2389,969372,Fora Form AS,"Fora Form is one of Scandinavia’s largest furniture manufacturers for social areas wherever people meet. Fora Form has a vision of creating great interaction in our four focus areas wherever people meet: Eat together, work together, breathe together and experience together. 

Since the 1950s, we’ve used design as a strategic tool to create great meeting places for companies and public environments. Our design vision has given our collection some of Norway’s most recognized and well-known classic furniture designs for the past 70 years. Through the relentless focus on Norway’s and top Scandinavian designers Fora Form is the most winning design company regardless of industry. 

In 2019 we celebrated our 90th anniversary. Through innovation, our heritage, sustainable manufacturing and great designed furniture we will continue to elevate the meaning of human interactions between people in the future as well.",Furniture,51-200 employees,2022-03-18T10:03:32.147Z,False
2390,2935518,Varier Furniture,"Varier is a furniture company based in Oslo, Norway. We design and produce high-quality ergonomic chairs that invite people to move when they sit. Since 1979, our products have lead the innovation within our field and inspired creativity in workspaces and homes across the world.

At Varier, we believe that we can live healthier and more sustainable lives by being in balance. Our versatile collection of products reflects our commitment to human-centred design as a driver for form. This approach is also manifested in our application of colour, textures, materials and shapes.",Furniture,11-50 employees,2022-03-18T10:03:32.147Z,False
2391,24996075,Grundig Nordic,"Grundig Nordic is a fast growing company in the Nordic market for home electronics and appliances. An exciting portfolio of brands like Grundig, Beko and Blomberg makes us increasingly attractive for consumers across the Nordic region.

Grundig Nordic is present in all Nordic countries and is headquartered at Skøyen in Oslo, Norway. We are owned by Arcelik, a part of Koc Holding, which is one of the world's top 400 companies ranked by total revenues: with a total turnover of 30 bn USD within various industries, and a total of 90,000 employees.

Grundig has 75 years of heritage and a reputation for premium design and trusted quality. In 2016 we launched a unique collaboration with the Nordic Royal Yacht Clubs and established Grundig Sailing Cup, a Nordic J/70 Regatta League. We are also the proud title sponsor of the historic sailing venue Grundig Hankø Race Week.

Read more about Beko here: https://www.linkedin.com/company/bekonordic

And Blomberg here: https://www.linkedin.com/company/blombergnordic",Consumer Electronics,51-200 employees,2022-03-18T10:03:32.147Z,True
2392,5639187,Findus Norge AS,"Findus Norge AS er en del av Nomad Foods Ltd. Nomad Foods er Europas ledende selskap innen ferskfryst mat, med 4800 ansatte og en omsetning på ca. 2 mrd Euro. Findus Norge AS har ca. 250 ansatte, og selskapets hovedkontor ligger på Lysaker. Findus har to fabrikker (Tønsberg og Larvik) og jobber gjennom fire salgskanaler; Dagligvare, Private Label, Foodservice og Industri. Mer enn 80% av maten Findus leverer er kortreist mat produsert i Norge.

I Norge utvikler, produserer og selger vi produkter av fisk, grønnsaker og poteter, samt ferdigretter. Bakervarer og bær inngår også i vårt sortiment. Findus Norge AS har en samlet omsetning på NOK 1,2 mrd. Bedriften har som mål å levere sunne og smakfulle måltider på en bærekraftig måte. Vi jobber for å inspirere til smarte vaner og matlyst med god samvittighet. Hemmeligheten bak Findus sin 80 år lange historie og suksess er menneskene som jobber i bedriften og den positive kulturen vi har. Findus gjør godt!",Food Production,201-500 employees,2022-03-18T10:03:32.147Z,False
2393,1269899,HTS BeSafe AS,At BeSafe we have been protecting children for more than 30 years. Our eagerness to improve child safety and our ability to challenge the existing has taken us from Krøderen to more than 40 countries all over the world. By constantly embracing new trends and quickly adopting new technologies we have achieved outstanding test results and become the favorite brand of many families.,Consumer Goods,51-200 employees,2022-03-18T10:03:32.147Z,False
2394,13024488,GetInspired.no,"GetInspired.no er en norsk nettbutikk med lager- og kontorlokaler i Trondheim. Vårt sortiment består av et stort utvalg av sporty klær, sko og tilbehør til friluft, trening og fritid fra over 80 kjente merkevarer.

Selskapet ble etablert i 2009 og har gått fra å være en liten gründerbedrift til å bli en av de ledende aktørene i bransjen med en omsetning på over 400 MNOK i 2020. Get Inspired har i flere år vært blant eliten av nettbutikker, og har blitt nominert som finalist til ""Årets Nettbutikk""​ hele fire ganger. Både i 2016 og 2020 gikk vi helt til topps og vant den prestisjefylte kåringen!",Retail,11-50 employees,2022-03-18T10:03:32.147Z,True
2395,10597947,Volt Fashion,"Volt is a menswear clothing concept with over 90 shops throughout Norway, Sweden and Finland. 

The brand portfolio consists of over 35 different brands. Filippa K, Eton, Tiger of Sweden, WoodWood, J.Lindeberg, Samsøe Samsøe, Whyred, Nudie, Tiger Jeans, These Glory Days plus many more. 

Volt is a part of Varner which houses 13 fashion concepts with a total of 11.000 employees and 1.500 stores in 8 different countries. The Service office is located at Slependen outside Oslo.",Retail,201-500 employees,2022-03-18T10:03:32.147Z,True
2396,127495,Viking Footwear,"The founder of Viking, Peter Mathias Røwde laid down the cornerstone for his rubber factory on the 17th January 1920, in the Norwegian Askim. He realised the vast, outstanding potential of wellington boots, particularly in the damp, Norwegian climate – and so the “Classic Rubber Boot” arose, tailor made to these conditions. Today Viking stands for high class quality, waterproof shoes which defy the rules of nature in spite of challenging conditions, often on difficult terrain. Made in Norway’s unrelenting climate, Viking footwear is the first choice for those who want to out-brave rain, snow, ice and all other forces of nature every minute of the day. Viking – Norwegian footwear since 1920!",Consumer Goods,11-50 employees,2022-03-18T10:03:32.147Z,True
2397,1245351,NutraQ,"NutraQ is an international company within the health and beauty industry. In a sustainable way, we develop, produce and distribute a broad range of high-quality products directly to consumer through a digital and subscription-based business model. 

Our core values are: Responsible, Respectful, Brave and Innovative. 

We are specialists, researchers, marketers, controllers, HR, IT and office administration, all with one purpose in common – always searching for new sources to help people live better everyday lives.","Health, Wellness and Fitness",51-200 employees,2022-03-18T10:03:32.147Z,False
2398,92389,IDUN INDUSTRI AS,"Idun Industri er markedsledende på bakeri og konditoriingredienser på det norske markedet. Vi selger til næringsmiddelindustri, industrielle bakerier, håndtverksbakere, storhusholdning og forbrukermarkedet. Idun er del av Orkla Food Ingredients (OFI) som er en betydelig aktør innen bakeri-ingredienser i Europa. 

Idun produserer og selger også isbartilbehør gjennom datterselskap i Norge, Sverige, Danmark og Storbritania.

Idun-gruppen omsatte for 950 millinoner kroner i 2011.Idun Industri sitt hovedkontor er lokalisert i moderne lokaler på Hvam nord for Oslo. I tillegg til Hvam har Idun produksjonsanlegg i Bergen, Rakkestad og i Malmö.",Food Production,201-500 employees,2022-03-18T10:03:32.147Z,False
2399,25555643,HEPRO AS,"HEPRO AS er en moderne og fremtidsrettet kompetansebedrift som utvikler, produserer og selger hjelpemidler og velferdsteknologi av høy kvalitet og rent design. Vårt hovedkontor ligger på Rognan innerst i Saltenfjorden, omringet av fjell og mektig natur.
Bedriften ble etablert i 1987 og har lang erfaring med utvikling av produkter og løsninger som skal gjøre hverdagen enklere for våre kunder. Vår visjon er å gi våre kunder muligheten til å klare seg selv, delta aktivt i egen hverdag og bo lengre hjemme. Gjennom høy kvalitet, rask responstid og kort kommunikasjonsvei skal Hepro være det naturlige førstevalget for våre kunder.
I nært samarbeid med ergoterapeuter, utvikler vi produkter og løsninger skreddersydd våre kunders behov for hjelp til mobilitet, balanse, komfort og hygiene. Målet er å gi trygghet, mestring og økt aktivitet gjennom funksjonelle og brukerorienterte produkter. Vi engasjerer oss i den enkelte brukeren og strekker oss langt for å levere produkter tilpasset dine individuelle behov.","Health, Wellness and Fitness",51-200 employees,2022-03-18T10:03:32.147Z,False
2400,791303,Interfoto AS,"Interfoto - professional photo equipment since 1966.

Oslo based Interfoto is a must visit destination for everyone interested in photography or video and is offering a dedicated service for photographers at every level.

The company is only selling high end professional equipment and software from all major brands and holds a leading position in the Norwegian market. 

In addition to a comprehensive stock of photographic equipment and accessories, Interfoto's services are including second hand trade, camera servicing and repairs, and courses teaching a wide range of photographic topics.

As the leading Norwegian photo and rental dealer for photographic specialists, the rental department has multiple units of lighting kits, including generators, lamp heads, Hasselblad cameras, DSLR cameras, Canon Cinema film cameras, optics and diffusers / reflector screens. Go to Utleie for more info.

Interfoto's dedication to photographic expertise and service has been a successful formula for 50 years. With a focus on education, government, corporate & professional photographers, Interfoto has a specialized staff that can help you with any enquiry, both online and in store.",Retail,11-50 employees,2022-03-18T10:03:32.147Z,True
2401,69181660,Gadus Group,Gadus Group is a fully integrated seafood company with focus on sustainable production of premium quality farmed cod - from roe to finished product locally in Norway,Food Production,11-50 employees,2022-03-18T10:03:32.147Z,False
2402,867940,Seaborn AS,"Seaborn – a company for you!

Seaborn AS was founded in 2001 by a number of family-owned enterprises with extensive experience and a long-standing tradition of fish farming dating back several generations. Our fish farmers are located in 46 locations along the coast of Western Norway and in the Lofoten islands. The company has become a major distributor of Norwegian salmon and Norwegian fjord trout. We offer a rational, integrated sales organisation that focuses on efficiency and economies of scale.

Our owners produce salmon and trout. They represent the whole value chain from broodstock and roe, via hatching, fry and smolt to marine growers of the highest quality. Satisfied customers are the key to Seaborn’s ability to compete in a tough market.



Vision: Seaborn shall be the fish farmers’ own sales company.

Mission statement: Seaborn shall be the bridge (link) between production in Norway and the global market for salmon and trout.

Values: Seaborn’s fish farmers are families that have been in the industry for generations and have been pioneers. Our customers shall feel proximity to production and that they have partners in Norway they can rely on for personal follow-up.",Food Production,51-200 employees,2022-03-18T10:03:32.147Z,False
2403,19266625,Andfjord Salmon AS,"DET BESTE FRA TO VERDENER.
Andfjord Salmon bygger framtidens havbruk. Med det beste fra to verdener, kombinerer vi fordelene med både sjø- og landbasert oppdrett. Resultatet er høy laksevelferd og bærekraftig produksjon i arktisk farvann - 69 grader nord.",Food Production,11-50 employees,2022-03-18T10:03:32.147Z,False
2404,57897,Brynild,"Brynild er et familieeid, moderne og utviklingsorientert næringsmiddelselskap med lange tradisjoner. Kompetansen og markedsposisjonene er hovedsakelig knyttet til forbrukermarkedet for nøtter og godterier. 

Den Lille Nøttefabrikken, Brynild, Dent, Minde Sjokolade og Michael's Farm er våre største merkevarer. Brynild Gruppen er i tillegg distributør for tyske Beiersdorfs merkevarer på det norske markedet, hvorav Nivea er det største. Brynild Gruppens markedsposisjoner spenner fra å være en mindre utfordrer (sjokolade) til å være markedsledende (nøtter). Virksomheten omfatter alle verdiskapningsprosessene fra produktutvikling, innkjøp/logistikk og produksjon, til salg- og markedsføring av hovedsakelig egne merkevarer. 

Brynild Gruppen har 230 ansatte og har en årlig omsetning på 710 millioner kroner. 90 % av omsetningen skjer i Norge og det resterende i Norden forøvrig. Hovedkontor og produksjonsanlegg er lokalisert i Fredrikstad.




Brynild Gruppen AS is one of Norway’s largest family-owned confectionary manufacturers with roots going back to 1895. 
The company is owned and managed, as it always has been, by the Brynildsen family. Now by the 4th and 5th generation.
Brynild Gruppen operates within the segment fast moving consumer goods, such as chocolate, confectionary (sweets) and snacks (nuts and dried fruits). 
Brynild Gruppen Holding AS is the parent company and includes all business in the Nordic countries within sweets, chocolate and snacks.

 
Brynild Gruppen has one production plant in Norway, situated in Fredrikstad. The turnover is about 710 million NOK and there are about 230 employees.",Food & Beverages,201-500 employees,2022-03-18T10:03:32.147Z,False
2405,10079405,Daletec,"The Dale brands have been synonymous with superior textile quality for well more than a century. Over the past 40 years, since inventing FR work wear fabrics for the North Sea oil industry, Daletec has become a worldwide leader in flame retardant and protective work wear fabrics.

Our pioneering research has led to on-going innovation for the unique Daletec products now used in energy, electrical, metal and other heavy industries in more than 100 countries.

We have pioneered unique processes and specialized FR treatments for more than four decades, including impregnations, laminations, special coatings and other innovative FR technologies.

Our fabrics are famous for their consistent high quality, comfort and extreme durability, and Daletec is respected for delivering reliable service and environmentally friendly solutions. 

We’ve provided enough FR fabric -- to heavy industry work wear manufacturers in more than 35 countries, on all continents – to circle the planet several times over. 

Daletec fabrics provide the best flame protection in industrial work wear – certified to all relevant EN ISO and NFPA/ASTM  standards  -- with flame retardant strength guaranteed for the garment’s entire lifespan. 

Other fabrics use technology that loses protection during wear and washing. Through Daletec’s unique processes the FR chemicals penetrates and bonds the textile fibre to ensure your protection lasts and lasts.",Textiles,11-50 employees,2022-03-18T10:03:32.147Z,False
2406,3241698,Onepiece,"Onepiece is a contemporary lifestyle brand specializing in comfortable jumpsuits and adult onesies. Perhaps mostly known for being the creators of the Original Jumpsuit, and the catalyst for the global onesie phenomenon that has blown over the globe the past years.

We create comfortable yet confident wear with premium fit and top shelf materials.

At Onepiece, we take comfort seriously. We believe it is a cornerstone in most achievements, and an imminent factor for success. Without being comfortable with who you are and what you're in, you simply can’t do your best. Thus we believe; comfort brings confidence.

Onepiece today one of the most successful international Norwegian fashion brands, with products sold in close to 150 countries, with US, UK, Germany, Netherlands, France, Sweden & Norway as our biggest markets. Our retail model is structured around e-commerce, with the majority of our sales coming from onepiece.com.",Apparel & Fashion,11-50 employees,2022-03-18T10:03:32.147Z,True
2407,55049,Dale of Norway,"Dale of Norway is a vertically integrated apparel company known for its beautiful Norwegian designs and technical outerwear.  The company was established in 1879; its designs has represented Norwegian mountain living for over a century.  It is the favored sweater or jacket for hiking, skiing and apres ski activities.

Dale of Norway has been part of the winter Olympics since 1956.  It has been the official supplier of  sweaters and uniforms for Norwegian teams for more than 50 years -- and it was the official sweater for the U.S. Olympic team at the 2002 Salt Lake Winter Olympics.

Dale of Norway's designs are considered lifestyle fashion for an urban and active lifestyle; the collections are distributed through premium winter resort shops and urban-based specialty retailers worldwide. 

The company maintains offices in Norway and North America with a global network of sales representatives.",Apparel & Fashion,51-200 employees,2022-03-18T10:03:32.147Z,True
2408,919460,LERVIG,"Based in Norway, we have been brewing pretty awesome beer at our independently own medium-size brewery.  

We are constantly pushing the boundaries of brewing and we like to play out of our comfort zone. Combining the inspiration coming from our creative friends throughout the craft beer world with our recognized masterbrewer Mike Murphy, we have been producing some of the most iconic craft beer brands from easy-drinking pilsners and pale ales, barrel-aged barley wines and sour beers.

Craft beer is an art, and as any other art - it should be shared and appreciated by everyone. That’s why our mission is to ‘Brew the best beer in the world’ and we are now focusing on international growth. We are damn proud to be exporting nearly 50% of our production across more than 30 countries. 

Believe us, it’s easy to fall in love for the craft beer world. And we are here to help you getting some butterflies in your stomach.


",Food & Beverages,51-200 employees,2022-03-18T10:03:32.147Z,False
